Image ./images/my_vid_to_pic_test\VID_20190911_213627_059.jpg,Pose #0,Keypoint leftWrist,[939.50291504 993.70631215]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_059.jpg,Pose #0,Keypoint rightWrist,[965.88049552 386.45609449]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_059.jpg,Pose #0,Keypoint leftHip,[980.63707676 742.49531571]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_059.jpg,Pose #0,Keypoint rightHip,[953.17532366 594.04428153]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_059.jpg,Pose #0,Keypoint leftKnee,[1254.56778928  708.06839715]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_059.jpg,Pose #0,Keypoint rightKnee,[1224.10880983  542.76912007]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_059.jpg,Pose #0,Keypoint leftAnkle,[1548.98736417  669.80817093]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_059.jpg,Pose #0,Keypoint rightAnkle,[1512.25360479  484.5209986 ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint nose,[472.45768986 669.96738693]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint leftEye,[445.01629712 690.22652044]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint rightEye,[456.12320749 638.07602658]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint leftEar,[459.22770209 734.0973663 ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint rightEar,[495.49337535 616.97748046]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint leftShoulder,[608.93342891 798.56078085]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint rightShoulder,[616.66043871 594.10723726]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint leftElbow,[822.62797112 879.14953689]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint rightElbow,[828.20358316 502.43456369]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint leftWrist,[938.36106896 997.78938663]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint rightWrist,[973.47141629 387.76321513]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint leftHip,[983.28161443 745.15554711]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint rightHip,[967.08331353 603.82424773]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint leftKnee,[1260.75161602  710.34900413]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint rightKnee,[1249.92150707  530.18959934]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint leftAnkle,[1549.94737441  686.14172247]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_060.jpg,Pose #0,Keypoint rightAnkle,[1521.98643539  448.5185684 ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint nose,[471.41768845 676.04489926]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint leftEye,[443.48499256 698.12639092]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint rightEye,[458.44208097 645.48405266]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint leftEar,[457.97198413 739.96603276]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint rightEar,[497.04772536 625.71020651]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint leftShoulder,[617.46130733 821.65552446]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint rightShoulder,[633.1732945  608.65070588]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint leftElbow,[812.13532646 890.28694942]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint rightElbow,[838.43430145 506.20764747]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint leftWrist,[ 945.16773988 1003.81213804]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint rightWrist,[972.39345886 388.40399277]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint leftHip,[973.28182135 747.96509319]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint rightHip,[994.61098651 619.68681101]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint leftKnee,[1264.26636505  726.16478496]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint rightKnee,[1251.10563613  518.39419547]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint leftAnkle,[1548.5350622   686.24427006]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_061.jpg,Pose #0,Keypoint rightAnkle,[1508.33801111  432.40835967]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint nose,[475.81422376 682.24609645]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint leftEye,[448.31126543 703.38720195]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint rightEye,[463.38832927 652.23356906]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint leftEar,[462.97356947 748.5444129 ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint rightEar,[498.61011829 631.75869224]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint leftShoulder,[607.3564028  828.18981256]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint rightShoulder,[625.29872038 614.31456183]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint leftElbow,[817.60920749 899.20435416]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint rightElbow,[830.9177012  510.92243902]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint leftWrist,[ 948.47575738 1002.00333907]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint rightWrist,[963.22043153 384.175807  ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint leftHip,[991.19982295 753.43606286]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint rightHip,[979.83020312 618.8682003 ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint leftKnee,[1269.08508094  706.6164817 ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint rightKnee,[1237.44007752  506.10114319]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint leftAnkle,[1565.02497834  672.10639968]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_062.jpg,Pose #0,Keypoint rightAnkle,[1495.54474369  414.5134204 ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint nose,[483.35577802 689.06235034]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint leftEye,[452.84064925 709.62659214]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint rightEye,[468.91665171 659.19163856]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint leftEar,[467.90376583 754.97895051]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint rightEar,[505.10501987 637.89210189]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint leftShoulder,[621.87708206 828.61026423]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint rightShoulder,[636.02482571 621.34623866]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint leftElbow,[825.35848877 903.69024606]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint rightElbow,[834.38706699 509.507134  ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint leftWrist,[ 961.30607672 1020.76009733]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint rightWrist,[964.76139607 383.95610987]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint leftHip,[984.25269584 754.26722901]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint rightHip,[982.06977268 615.62440693]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint leftKnee,[1264.11963285  705.35013908]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint rightKnee,[1239.33970382  503.70915181]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint leftAnkle,[1563.2005044   669.57911098]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_063.jpg,Pose #0,Keypoint rightAnkle,[1466.72697593  430.04747851]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint nose,[491.61801435 694.5094234 ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint leftEye,[462.11502917 716.45781548]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint rightEye,[477.50840925 663.79847794]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint leftEar,[476.45734574 758.54021504]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint rightEar,[515.21528221 644.38246333]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint leftShoulder,[623.64493533 842.6206326 ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint rightShoulder,[641.47019171 628.82484493]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint leftElbow,[843.68419451 911.65223764]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint rightElbow,[845.59726133 510.85071176]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint leftWrist,[ 964.52009146 1028.32023283]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint rightWrist,[968.12714719 385.68870361]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint leftHip,[1010.74764635  767.05042716]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint rightHip,[1008.52922113  637.46511717]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint leftKnee,[1278.66447612  706.32888346]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint rightKnee,[1249.44034551  561.97207583]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint leftAnkle,[1579.02028312  668.61925543]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_064.jpg,Pose #0,Keypoint rightAnkle,[1340.62239306  507.99130629]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint nose,[498.59746104 702.9577647 ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint leftEye,[473.28674872 721.06696137]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint rightEye,[487.29576925 669.64447988]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint leftEar,[485.60723086 766.85631221]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint rightEar,[529.19469179 649.57538128]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint leftShoulder,[641.0018268 843.8301753]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint rightShoulder,[654.7663908  626.88209249]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint leftElbow,[849.19300594 917.33486243]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint rightElbow,[859.24132316 508.86770897]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint leftWrist,[ 970.8844825  1040.55514998]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint rightWrist,[978.81261044 385.03000333]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint leftHip,[1013.51054965  767.47957356]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint rightHip,[1034.30256547  639.41829024]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint leftKnee,[1289.39560516  710.64198642]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint rightKnee,[1250.81660686  575.26688888]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint leftAnkle,[1578.4557273   671.47664272]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_065.jpg,Pose #0,Keypoint rightAnkle,[1320.37422716  527.07876595]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint nose,[512.65139388 706.74640528]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint leftEye,[486.26003236 726.74562587]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint rightEye,[500.00183852 676.26363585]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint leftEar,[498.7565531  769.89544571]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint rightEar,[540.54817355 658.71358895]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint leftShoulder,[654.80175108 854.11470422]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint rightShoulder,[668.81716075 634.89727287]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint leftElbow,[869.50698019 920.11482836]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint rightElbow,[863.18732066 522.55039674]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint leftWrist,[ 986.96599862 1049.91743189]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint rightWrist,[995.61510411 388.25832954]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint leftHip,[1028.90480117  766.31058358]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint rightHip,[1038.23611512  635.93969098]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint leftKnee,[1300.32667852  714.36685752]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint rightKnee,[1269.66991657  542.46845668]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint leftAnkle,[1594.2791281   670.44138927]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_066.jpg,Pose #0,Keypoint rightAnkle,[1369.6206117   499.39062407]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint nose,[525.10397645 714.94308013]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint leftEye,[500.35778612 736.49543478]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint rightEye,[512.60136425 684.08844666]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint leftEar,[514.27150649 778.81822442]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint rightEar,[556.97570896 662.60885692]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint leftShoulder,[656.7165901  860.18806644]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint rightShoulder,[676.89304127 643.8084834 ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint leftElbow,[882.10652849 933.40071533]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint rightElbow,[878.828715   523.29262853]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint leftWrist,[ 996.38992572 1058.57326692]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint rightWrist,[1009.19004791  391.26628321]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint leftHip,[1041.15782643  780.32713464]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint rightHip,[1047.11824591  654.62696285]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint leftKnee,[1294.92232395  710.51489045]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint rightKnee,[1266.63698632  560.64242232]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint leftAnkle,[1593.35706958  671.45276051]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_067.jpg,Pose #0,Keypoint rightAnkle,[1371.48679146  498.59888047]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint nose,[536.34829027 722.28761942]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint leftEye,[510.98476064 743.59324004]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint rightEye,[526.62199335 692.12887485]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint leftEar,[528.32525429 787.87191709]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint rightEar,[567.18706964 674.65414952]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint leftShoulder,[674.60134098 861.32063173]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint rightShoulder,[687.35751333 626.78955277]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint leftElbow,[901.71259374 933.07151425]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint rightElbow,[882.72552196 525.48686409]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint leftWrist,[1013.01320431 1067.53176864]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint rightWrist,[1012.75858572  395.01685024]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint leftHip,[1061.34024116  780.71181675]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint rightHip,[1048.45650954  630.17250992]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint leftKnee,[1295.4841756   719.99663525]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint rightKnee,[1265.66151243  515.05968234]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint leftAnkle,[1593.52351731  671.8853587 ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_068.jpg,Pose #0,Keypoint rightAnkle,[1401.4337333  411.7232143]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint nose,[549.71416737 728.66573676]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint leftEye,[520.61125502 752.25357578]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint rightEye,[535.48969863 700.69166655]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint leftEar,[537.02841175 796.43921229]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint rightEar,[575.40116607 678.702542  ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint leftShoulder,[700.25107626 872.960873  ]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint rightShoulder,[702.90853331 631.32808632]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint leftElbow,[911.87703677 951.02599394]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint rightElbow,[893.70799162 525.94518365]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint leftWrist,[1031.20615286 1065.69699105]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint rightWrist,[1017.73040533  393.55195749]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint leftHip,[1057.39588247  778.53999285]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint rightHip,[1060.33888301  628.93023574]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint leftKnee,[1290.11216997  709.02274289]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint rightKnee,[1280.75752223  517.04299614]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint leftAnkle,[1593.46300196  672.44488584]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_069.jpg,Pose #0,Keypoint rightAnkle,[1407.0806416   414.40434743]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint nose,[549.1418241  736.43182152]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint leftEye,[524.45380001 759.11610193]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint rightEye,[538.92864952 704.54337156]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint leftEar,[543.64924562 801.92051932]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint rightEar,[580.65764761 685.39247383]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint leftShoulder,[706.06562045 877.81567135]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint rightShoulder,[709.37568978 652.46018032]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint leftElbow,[922.70409492 939.87095004]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint rightElbow,[899.68167577 527.29809351]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint leftWrist,[1039.07188477 1062.56334477]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint rightWrist,[1024.45644015  391.01578015]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint leftHip,[1061.46864089  778.88319401]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint rightHip,[1079.10801806  634.18969715]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint leftKnee,[1293.5385861   711.34437582]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint rightKnee,[1280.43168981  518.87434498]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint leftAnkle,[1595.62442809  671.74273737]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_070.jpg,Pose #0,Keypoint rightAnkle,[1397.37369456  432.04124173]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint nose,[548.65379226 739.30212301]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint leftEye,[524.58825957 763.78754434]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint rightEye,[539.66747485 709.97963932]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint leftEar,[543.4926733  807.16992523]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint rightEar,[581.51239033 689.13770624]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint leftShoulder,[703.17153224 889.16938178]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint rightShoulder,[703.11913605 640.73745784]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint leftElbow,[927.94729333 944.45548851]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint rightElbow,[893.80219324 524.90419386]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint leftWrist,[1051.25078192 1064.75998295]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint rightWrist,[1011.42060041  390.37283038]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint leftHip,[1079.40745507  780.93015274]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint rightHip,[1074.26417973  635.64204071]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint leftKnee,[1305.51587416  713.56864556]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint rightKnee,[1282.88352255  519.86610171]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint leftAnkle,[1608.92491195  682.05586621]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_071.jpg,Pose #0,Keypoint rightAnkle,[1414.8669548   430.61189728]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_072.jpg,Pose #0,Keypoint nose,[538.48322903 741.89407893]
Image ./images/my_vid_to_pic_test\VID_20190911_213627_072.jpg,Pose #0,Keypoint leftEye,[515.46663331 765.57050291]
